respondent_id,true_segment,age_group,gender,city_tier,occupation,income_bracket,education,cricket_role,practice_days,data_importance,fantasy_cricket,pod_interest,monthly_rec_spend,psm_too_cheap,psm_reasonable,psm_expensive,psm_too_expensive,membership_wtp,digital_spend,food_delivery_freq,influence_source,tech_adoption,distance_tolerance,preferred_timeslot,nps_score,pod_conversion,pod_conversion_binary,realistic_monthly_spend,use_academy,use_boxcricket,use_bowlingmachine,use_homenet,use_videoanalysis,use_mobilegame,use_gym,disc_freetrial,disc_buy5get1,disc_student,disc_family,disc_offpeak,disc_referral,disc_academy,disc_corporate,feat_ai,feat_bowlingmachine,feat_batspeed,feat_footwork,feat_videoreplay,feat_leaderboard,feat_progressreport,feat_appbooking,brand_mrf,brand_sg,brand_ss,brand_kookaburra,brand_graynicolls,brand_adidasnike,brand_decathlon,brand_nopref,addon_smartbat,addon_wearables,addon_aicoaching,addon_highlights,addon_fitness,addon_merch,stream_hotstar,stream_jiocinema,stream_netflix,stream_prime,stream_youtube,stream_sonyliv,act_gym,act_yoga,act_othersport,act_swimming,act_videogaming,act_running,past_boxcricket,past_trampoline,past_vr,past_bowling,past_gokarting,past_fitclass,past_academy,past_golf,frust_nodata,frust_coachattention,frust_timing,frust_crowded,frust_distance,frust_cost,frust_equipment,frust_notracking,bar_price,bar_location,bar_humancoach,bar_aidistrust,bar_time,bar_notserious,bar_academy,bar_safety,bar_social,hh_self,hh_child,hh_spouse,hh_sibling,hh_parent
R0463,Sceptic,15-18,Male,Tier 2,Self-employed,Below 20K,Up to 10th,Competitive,0,3,Occasional,1,1-500,,300-349,200-299,500-599,1000-1999,1-200,3-4/week,Parents/Family,Early majority,Up to 3km,Morning,4,Maybe,,219.0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,1,0,0
R0464,Recreational_Adult,26-35,Other/PNS,Metro,Self-employed,75K-150K,12th/Diploma,Occasional,0,3,Aware not using,2,1-500,100-149,200-249,400-499,500-599,500-999,201-500,3-4/week,Self,Late majority,Up to 5km,Afternoon,5,Maybe,,281.0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,,,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,1,0,1,0,0,1,0,1,0,0
R0465,Recreational_Adult,19-25,Male,Tier 1,Salaried private,20K-40K,Masters+,Regular,1-2,3,Not interested,3,1001-2500,50-99,150-199,600+,800+,Would not subscribe,201-500,3-4/week,Friends/Teammates,Early majority,Up to 5km,Afternoon,6,Yes - if price right,1.0,1574.0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0,0,1,1,1,1,1,0,0,0
R0466,Semi_Pro,19-25,Male,Tier 2,Salaried private,75K-150K,Bachelors,Competitive,5-6,5,Aware not using,5,501-1000,150-199,150-199,,600-799,Would not subscribe,201-500,Daily,Coach,Laggard,Any distance,Early morning,6,Yes - definitely,1.0,1029.0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,0.0,1.0,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
R0467,Semi_Pro,26-35,Male,Metro,College student,20K-40K,12th/Diploma,Regular,5-6,5,Active,5,1001-2500,200-249,150-199,400-499,300-399,1000-1999,501-1000,3-4/week,Parents/Family,Late majority,Up to 10km,Evening,6,Yes - if price right,1.0,1552.0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,0,0,0,0,0,1,0,0,0,0
R0468,Sceptic,26-35,Female,Tier 2,Salaried govt,Below 20K,Up to 10th,Fan only,5-6,2,Occasional,1,1-500,50-99,250-299,400-499,300-399,1000-1999,Above 1000,3-4/week,Coach,Laggard,Within 1km,Evening,2,No,0.0,130.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,1,0,0,0,0
R0469,Rising_Star,15-18,Other/PNS,Rural,College student,20K-40K,Up to 10th,Regular,3-4,4,Not interested,5,501-1000,50-99,300-349,300-399,400-499,Up to 499,201-500,3-4/week,Self,Early majority,Up to 3km,Morning,7,Yes - if price right,1.0,802.0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
R0470,Recreational_Adult,19-25,Male,Tier 2,Salaried private,20K-40K,12th/Diploma,Competitive,1-2,1,Active,4,501-1000,50-99,200-249,300-399,,Up to 499,201-500,1-2/week,Friends/Teammates,Laggard,Up to 5km,Night,5,Yes - if price right,1.0,953.0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,1,1,0,0
R0471,Recreational_Adult,19-25,Female,Tier 1,Salaried private,20K-40K,Bachelors,Occasional,1-2,3,Active,4,1001-2500,50-99,250-299,400-499,600-799,1000-1999,1-200,3-4/week,Parents/Family,Early majority,Up to 5km,Night,7,Maybe,,1282.0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1.0,0.0,1.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0
R0472,Recreational_Adult,36-50,Male,Tier 1,Self-employed,40K-75K,12th/Diploma,Fan only,3-4,2,Not interested,3,1-500,50-99,250-299,400-499,300-399,1000-1999,201-500,1-2/week,Friends/Teammates,Late majority,Up to 5km,Afternoon,4,Unlikely,0.0,188.0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,,0.0,,0.0,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0,1,0,0,1,1,1,0,0,0
R0473,Rising_Star,19-25,Male,Rural,College student,40K-75K,Up to 10th,Occasional,1-2,3,Aware not using,3,501-1000,100-149,200-249,400-499,800+,2000-3000,201-500,Daily,Parents/Family,Laggard,Up to 5km,Evening,7,Maybe,,727.0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0
R0474,Rising_Star,15-18,Male,Rural,School student,Above 150K,Up to 10th,Fan only,Daily,5,Aware not using,4,1001-2500,50-99,200-249,400-499,400-499,1000-1999,501-1000,3-4/week,Coach,Early majority,Up to 5km,Early morning,7,Maybe,,1318.0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1.0,,0.0,1.0,,,1.0,,0.0,1.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0
R0475,Rising_Star,15-18,Male,Metro,School student,20K-40K,12th/Diploma,Regular,3-4,4,Active,4,2501-5000,150-199,300-349,,600-799,500-999,201-500,1-2/week,Coach,Laggard,Up to 10km,Evening,6,Maybe,,3156.0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,,0,0,0,0,0,0,0,0,0,1
R0476,Recreational_Adult,15-18,Male,Metro,College student,Below 20K,Bachelors,Regular,3-4,4,Occasional,4,0,100-149,150-199,300-399,400-499,2000-3000,201-500,1-2/week,Friends/Teammates,Early majority,Up to 3km,Evening,7,Maybe,,0.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0.0,1.0,,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,1
R0477,Recreational_Adult,19-25,Male,Tier 2,Self-employed,40K-75K,Bachelors,Occasional,3-4,2,Aware not using,2,0,100-149,150-199,400-499,300-399,500-999,Above 1000,1-2/week,Parents/Family,Late majority,Up to 5km,Afternoon,3,Unlikely,0.0,93.0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0
R0478,Semi_Pro,15-18,Male,Tier 1,College student,40K-75K,Bachelors,Competitive,5-6,4,Occasional,4,Above 5000,200-249,250-299,600+,400-499,1000-1999,0,1-2/week,Coach,Laggard,Up to 10km,Morning,7,Yes - definitely,1.0,4500.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
R0479,Semi_Pro,19-25,Male,Metro,College student,20K-40K,Masters+,Occasional,5-6,5,Active,5,501-1000,100-149,250-299,400-499,400-499,Would not subscribe,501-1000,3-4/week,Coach,Late majority,Up to 5km,Evening,10,Yes - definitely,1.0,782.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0
R0480,Recreational_Adult,36-50,Other/PNS,Metro,Self-employed,75K-150K,Bachelors,Occasional,1-2,3,Active,3,Above 5000,50-99,150-199,500-599,400-499,500-999,201-500,Daily,Self,Laggard,Up to 3km,Afternoon,3,Unlikely,0.0,4500.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0
R0481,Recreational_Adult,26-35,Male,Tier 2,School student,Above 150K,Masters+,Regular,3-4,3,Occasional,3,1001-2500,100-149,200-249,400-499,600-799,Would not subscribe,1-200,1-2/week,Self,Laggard,Up to 5km,Evening,8,Yes - if price right,1.0,2050.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,0,1,0,1,0,0
R0482,Rising_Star,15-18,Male,Tier 1,School student,Below 20K,12th/Diploma,Competitive,5-6,4,Active,5,1-500,100-149,200-249,200-299,400-499,1000-1999,0,Daily,Parents/Family,Early adopter,Up to 3km,Evening,6,Yes - definitely,1.0,305.0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0
R0483,Recreational_Adult,15-18,Female,Tier 2,Self-employed,75K-150K,12th/Diploma,Regular,1-2,3,Not interested,2,1-500,150-199,200-249,,300-399,Would not subscribe,201-500,3-4/week,Friends/Teammates,Early majority,Up to 5km,Evening,6,Yes - if price right,1.0,320.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0
R0484,Recreational_Adult,19-25,Male,Tier 2,Salaried private,40K-75K,Masters+,Occasional,1-2,3,Active,4,Above 5000,,250-299,300-399,400-499,Up to 499,1-200,Rarely,Self,Late majority,Up to 10km,Morning,9,Yes - if price right,1.0,4500.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,1,0
R0485,Rising_Star,19-25,Female,Rural,Salaried private,Below 20K,12th/Diploma,Regular,Daily,4,Active,5,501-1000,100-149,250-299,200-299,400-499,Above 3000,501-1000,1-2/week,Coach,Laggard,Within 1km,Afternoon,7,Maybe,,715.0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
R0486,Recreational_Adult,19-25,Male,Tier 3,Self-employed,40K-75K,Bachelors,Regular,5-6,3,Not interested,3,501-1000,200-249,200-249,300-399,300-399,1000-1999,1-200,Daily,Friends/Teammates,Late majority,Up to 10km,Evening,9,Maybe,,892.0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0,0,1,0,1,1,1,1,0,0
R0487,Recreational_Adult,26-35,Female,Metro,Professional,20K-40K,12th/Diploma,Fan only,1-2,4,Not interested,3,1-500,50-99,250-299,400-499,300-399,500-999,201-500,3-4/week,Parents/Family,Early majority,Up to 3km,Evening,6,Maybe,,327.0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.0,,1.0,,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0
R0488,Rising_Star,19-25,Male,Tier 2,School student,Below 20K,12th/Diploma,Competitive,Daily,4,Aware not using,4,1001-2500,50-99,200-249,400-499,600-799,1000-1999,201-500,Rarely,Self,Early majority,Up to 5km,Early morning,8,Yes - if price right,1.0,1599.0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
R0489,Recreational_Adult,15-18,Male,Metro,Self-employed,Above 150K,Masters+,Occasional,1-2,2,Not interested,3,1001-2500,50-99,150-199,400-499,300-399,Would not subscribe,1-200,1-2/week,Parents/Family,Late majority,Up to 3km,Evening,8,Maybe,,1718.0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0,0,0,0,1,1,0,0,0,0
R0490,Recreational_Adult,26-35,Male,Rural,Salaried govt,40K-75K,12th/Diploma,Fan only,1-2,2,Active,3,1001-2500,100-149,200-249,300-399,600-799,Up to 499,0,1-2/week,Parents/Family,Early majority,Up to 5km,Early morning,7,Unlikely,0.0,1215.0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0
R0491,Semi_Pro,36-50,Male,Metro,College student,20K-40K,Up to 10th,Competitive,5-6,5,Occasional,4,1-500,100-149,250-299,400-499,300-399,2000-3000,201-500,3-4/week,Self,Early majority,Any distance,Morning,9,Yes - definitely,1.0,331.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
R0492,Semi_Pro,19-25,Female,Tier 2,Homemaker,40K-75K,12th/Diploma,Competitive,1-2,5,Active,4,1001-2500,50-99,300-349,500-599,500-599,2000-3000,201-500,Rarely,Friends/Teammates,Tech avoider,Up to 5km,Morning,8,Yes - definitely,1.0,1969.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,,1.0,1.0,1.0,,0.0,,,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0
R0493,Semi_Pro,15-18,Other/PNS,Tier 2,College student,Above 150K,Bachelors,Competitive,5-6,3,Occasional,4,2501-5000,200-249,300-349,600+,500-599,500-999,201-500,1-2/week,Social media,Early majority,Any distance,Evening,6,Yes - if price right,1.0,4500.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0
R0494,Recreational_Adult,36-50,Male,Metro,Self-employed,40K-75K,Masters+,Competitive,3-4,1,Aware not using,3,1-500,50-99,150-199,400-499,300-399,Up to 499,201-500,1-2/week,Self,Early majority,Up to 10km,Night,4,Yes - if price right,1.0,367.0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0
R0495,Corporate_Fan,36-50,Male,Tier 2,Salaried govt,Above 150K,Masters+,Fan only,0,2,Aware not using,1,2501-5000,100-149,300-349,400-499,600-799,Would not subscribe,501-1000,3-4/week,Self,Early majority,Any distance,Night,8,Unlikely,0.0,2890.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0
R0496,Recreational_Adult,26-35,Male,Metro,Salaried private,75K-150K,Masters+,Regular,1-2,3,Active,3,501-1000,50-99,200-249,500-599,400-499,500-999,501-1000,1-2/week,Friends/Teammates,Early majority,Up to 5km,Night,9,Maybe,,1032.0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0
R0497,Recreational_Adult,26-35,Male,Tier 1,College student,20K-40K,Bachelors,Not interested,3-4,3,Occasional,3,0,50-99,100-149,500-599,400-499,Up to 499,201-500,3-4/week,Social media,Late majority,Up to 5km,Morning,7,Unlikely,0.0,58.0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,1,0,1,0,0
R0498,Semi_Pro,15-18,Male,Tier 1,Self-employed,40K-75K,12th/Diploma,Regular,Daily,5,Not interested,3,Above 5000,Below 50,250-299,,600-799,Would not subscribe,501-1000,3-4/week,Social media,Laggard,Any distance,Evening,6,Maybe,,4500.0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,1,0
R0499,Recreational_Adult,26-35,Female,Metro,Salaried private,40K-75K,12th/Diploma,Occasional,Daily,3,Occasional,3,501-1000,50-99,250-299,300-399,800+,Up to 499,0,3-4/week,Social media,Late majority,Up to 10km,Evening,5,Unlikely,0.0,654.0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0
R0500,Recreational_Adult,19-25,Female,Tier 1,School student,75K-150K,12th/Diploma,Competitive,1-2,4,Active,3,1-500,50-99,200-249,300-399,300-399,500-999,201-500,Daily,Parents/Family,Laggard,Up to 10km,Evening,5,Yes - if price right,1.0,297.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0
R0501,Semi_Pro,Under 15,Male,Tier 3,School student,20K-40K,Bachelors,Regular,Daily,5,Occasional,5,1-500,200-249,250-299,500-599,500-599,1000-1999,201-500,3-4/week,Celebrity,Late majority,Up to 5km,Evening,8,Yes - if price right,1.0,296.0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0
R0502,Corporate_Fan,36-50,Male,Metro,Self-employed,20K-40K,12th/Diploma,Regular,0,3,Active,2,501-1000,150-199,250-299,400-499,400-499,Up to 499,201-500,Rarely,Self,Early majority,Up to 3km,Morning,5,Maybe,,842.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0,0,1,0,0,1,1,1,0,0
R0503,Sceptic,50+,Female,Tier 2,College student,Below 20K,12th/Diploma,Occasional,0,3,Aware not using,2,1-500,100-149,200-249,200-299,,Would not subscribe,0,Rarely,Self,Laggard,Up to 5km,Morning,4,Unlikely,0.0,219.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
R0504,Recreational_Adult,36-50,Male,Tier 2,Salaried private,40K-75K,Masters+,Competitive,3-4,1,Occasional,4,1-500,100-149,200-249,300-399,300-399,Up to 499,1-200,3-4/week,Friends/Teammates,Late majority,Up to 3km,Evening,7,Maybe,,402.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0
